Unique Investment Identifier,Business Case Id,Agency Code,Agency Name,Investment Title,Planning Budgetary Resources PY1 and Prior,Planning Budgetary Resources PY,Planning Budgetary Resources CY,Planning Budgetary Resources BY,DME Budgetary Resources PY1 and Prior,DME Budgetary Resources PY,DME Budgetary Resources CY,DME Budgetary Resources BY,DME Government FTE Costs PY1 and Prior,DME Government FTE Costs PY,DME Government FTE Costs CY,DME Government FTE Costs BY,Omd Budgetary Resources PY1 and Prior,Omd Budgetary Resources PY,Omd Budgetary Resources CY,Omd Budgetary Resources BY,Omd Government FTE Costs PY1 and Prior,Omd Government FTE Costs PY,Omd Government FTE Costs CY,Omd Government FTE Costs BY,Government FTE Number PY1 and Prior,Government FTE Number PY,Government FTE Number CY,Government FTE Number BY,Prior Year Cost Change PY,Prior Year Cost Change CY,Prior Year Cost Percentage Change PY,Prior Year Cost Percentage Change CY
"007-000001826","49","007","Department of Defense","Integrated Strategic Planning and Analysis Network (ISPAN) Program","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","243.973000","62.609000","48.498000","61.911000","2.099000","0.237000","0.243000","0.249000","17.00","2.00","2.00","2.00","-0.008000","-0.008000","0.000000","0.000000"
"007-000001911","50","007","Department of Defense","Theater Battle Management Core System","0.000000","0.000000","0.000000","0.000000","101.494000","15.095000","20.643000","17.204000","28.728000","0.765000","0.785000","0.810000","67.602000","28.828000","18.900000","24.979000","2.736000","0.765000","0.785000","0.810000","209.00","10.00","10.00","10.00","0.115000","-0.468000","0.000000","-1.000000"
"007-000001913","51","007","Department of Defense","Theater Medical Information Program-Joint Increment 2","0.000000","0.000000","0.000000","0.000000","336.690000","43.072000","52.183000","10.819000","5.240000","0.912000","0.921000","0.930000","372.624000","32.482000","30.931000","47.849000","9.502000","1.544000","2.621000","2.572000","115.00","25.00","26.00","26.00","-12.738000","0.000000","-14.000000","0.000000"
"007-000001794","52","007","Department of Defense","STANDARD PROCUREMENT SYSTEM","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","139.695000","34.692000","34.157000","32.472000","10.001000","3.562000","3.624000","3.638000","207.00","29.00","29.00","29.00","-7.611000","-6.309000","-17.000000","-14.000000"
"007-000002180","53","007","Department of Defense","INSTALLATION INFORMATION INFRASTRUCTURE MODERNIZATION PROGRAM","0.000000","0.000000","0.000000","0.000000","2004.276000","256.424000","56.029000","53.965000","9.968000","14.685000","15.300000","15.258000","6.054000","0.158000","0.000000","0.000000","6.350000","0.000000","0.000000","0.000000","155.00","89.00","90.00","88.00","39.658000","0.000000","17.000000","0.000000"
"007-000002213","54","007","Department of Defense","Tactical Mission Command","310.977000","35.337000","42.173000","13.751000","1232.400000","18.834000","96.092000","146.031000","41.153000","0.000000","2.892000","1.694000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","159.00","0.00","19.00","11.00","-2.051000","-0.027000","-4.000000","0.000000"
"007-000002166","55","007","Department of Defense","Advanced Field Artillery Tactical Data System","345.427000","17.754000","17.722000","19.219000","832.659000","16.386000","12.151000","6.040000","16.721000","0.024000","0.000000","0.000000","53.624000","11.207000","8.949000","5.648000","1.653000","1.492000","1.318000","1.342000","153.00","3989.00","9.00","9.00","-9.943000","18.744000","-18.000000","88.000000"
"007-000003146","56","007","Department of Defense","Consolidated Afloat Network Enterprise Services","0.000000","0.000000","0.000000","0.000000","303.880000","356.392000","364.995000","289.529000","8.193000","0.000000","0.000000","0.000000","21.996000","34.950000","27.772000","73.351000","2.124000","2.668000","2.682000","2.713000","71.00","16.00","16.00","16.00","8.938000","-27.321000","2.000000","-6.000000"
"007-000003538","57","007","Department of Defense","Next Generation Enterprise Network Increment 1","0.000000","0.000000","0.000000","0.000000","574.680000","2.750000","0.601000","1.008000","34.228000","0.000000","1.327000","1.344000","3863.489000","1391.743000","1098.981000","1127.998000","670.471000","175.375000","200.217000","217.666000","6745.00","1106.00","1196.00","1276.00","-158.104000","-19.073000","-9.000000","-1.000000"
"007-000004035","58","007","Department of Defense","DEFENSE ENROLLMENT ELIGIBILITY REPORTING SYSTEM, REAL-TIME AUTOMATED PERSONNEL IDENTIFICATION SYSTEM, AND COMMON ACCESS CARD","1.417000","1.135000","0.791000","0.810000","3.376000","12.650000","8.458000","2.514000","0.000000","0.000000","0.000000","0.000000","128.580000","138.683000","133.787000","130.607000","20.285000","20.417000","21.424000","20.728000","159.00","159.00","159.00","159.00","11.240000","14.786000","7.000000","10.000000"
"007-000005070","59","007","Department of Defense","Global Combat Support System-Army Increment 1","920.769000","39.834000","4.525000","3.340000","306.218000","71.936000","118.600000","162.649000","50.234000","0.000000","0.000000","0.000000","163.145000","101.008000","125.466000","133.596000","1.945000","4.628000","5.196000","5.115000","432.00","32.00","35.00","35.00","-4.476000","-0.002000","-2.000000","0.000000"
"007-000006046","60","007","Department of Defense","Global Command and Control System-Maritime Increment 2","0.000000","0.000000","0.000000","0.000000","99.633000","5.569000","3.522000","2.835000","0.000000","0.000000","0.000000","0.000000","187.857000","32.914000","39.467000","36.945000","5.825000","1.407000","1.234000","1.260000","34.00","8.00","7.00","7.00","-11.183000","0.199000","-22.000000","0.000000"
"007-000005069","62","007","Department of Defense","Global Combat Support System - Air Force","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","685.549000","80.985000","61.820000","60.174000","7.659000","3.987000","4.077000","4.167000","73.00","39.00","39.00","39.00","1.133000","0.033000","1.000000","0.000000"
"007-000006189","63","007","Department of Defense","JOINT PRECISION APPROACH AND LANDING SYSTEM","0.000000","0.000000","0.000000","0.000000","412.779000","107.164000","31.486000","81.079000","88.720000","10.400000","10.400000","10.400000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","880.00","98.00","98.00","98.00","-38.614000","-13.010000","-25.000000","-24.000000"
"007-000006170","65","007","Department of Defense","Mission Planning Systems","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.660000","0.429000","0.345000","0.000000","7.424000","10.633000","11.626000","13.371000","2.688000","2.725000","2.887000","1.044000","30.00","26.00","26.00","9.00","-6.867000","-9.962000","-33.000000","-40.000000"
"007-000006191","66","007","Department of Defense","AF NC3-MEECN Modernization","0.000000","15.655000","13.531000","14.629000","77.680000","37.107000","94.370000","154.165000","0.144000","0.146000","0.000000","0.075000","0.000000","13.141000","9.779000","10.440000","0.000000","3.706000","3.941000","4.926000","1.00","30.00","29.00","36.00","2.310000","-1.271000","3.000000","-1.000000"
"007-000006312","69","007","Department of Defense","DEFENSE TRAVEL SYSTEM","0.000000","1.216000","0.221000","0.207000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","126.905000","36.348000","34.021000","36.041000","3.717000","2.388000","2.145000","2.172000","21.00","14.00","13.00","15.00","20.985000","18.338000","111.000000","102.000000"
"007-000006388","75","007","Department of Defense","Tactical Data Link System","169.400000","30.056000","39.110000","62.800000","32.372000","0.153000","0.168000","1.959000","0.000000","0.000000","0.000000","0.000000","0.000000","52.914000","44.516000","66.217000","0.000000","0.000000","1.311000","1.590000","0.00","0.00","12.00","14.00","2.525000","-1.443000","3.000000","-2.000000"
"007-000006524","77","007","Department of Defense","Airborne & Maritime/Fixed Station Joint Tactical Radio System","0.000000","8.674000","5.678000","12.046000","1275.850000","0.000000","0.000000","0.000000","6.522000","1.337000","1.623000","1.240000","0.873000","0.000000","0.000000","0.000000","2.301000","0.000000","0.000000","0.000000","78.00","9.00","11.00","8.00","-0.351000","0.276000","-3.000000","4.000000"
"007-000006555","78","007","Department of Defense","DEPLOYABLE JOINT COMMAND AND CONTROL","0.000000","0.000000","0.000000","0.000000","218.326000","6.775000","4.526000","4.674000","0.000000","0.000000","0.000000","0.000000","104.203000","14.114000","14.304000","13.569000","1.576000","0.321000","0.324000","0.330000","15.00","2.00","2.00","2.00","-0.259000","-0.017000","-1.000000","0.000000"
"007-000006963","79","007","Department of Defense","GuardNet XXI","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","1138.185000","80.974000","63.249000","73.334000","17.085000","13.554000","15.656000","15.984000","170.00","170.00","170.00","170.00","-1.547000","-0.420000","-2.000000","-1.000000"
"007-000006965","80","007","Department of Defense","NET-CENTRIC ENTERPRISE SERVICES","234.207000","3.259000","3.774000","0.444000","77.495000","3.086000","1.921000","0.919000","0.000000","0.000000","0.000000","0.000000","557.846000","94.103000","84.723000","66.833000","119.508000","14.633000","12.272000","12.719000","840.00","96.00","92.00","96.00","-2.167000","-22.694000","-2.000000","-18.000000"
"007-000006587","82","007","Department of Defense","Joint Tactical Networks","632.951000","65.849000","26.425000","31.258000","1137.839000","0.000000","0.000000","0.000000","3.886000","0.000000","0.000000","0.154000","117.475000","0.000000","28.408000","8.993000","2.124000","2.778000","4.380000","4.221000","49.00","14.00","34.00","37.00","-6.085000","44.255000","-8.000000","296.000000"
"007-000006946","83","007","Department of Defense","Common Aviation Command and Control System Increment 1","0.000000","0.000000","0.000000","0.000000","178.355000","44.347000","32.495000","13.431000","0.000000","0.000000","0.000000","0.000000","23.127000","11.060000","20.094000","54.770000","2.409000","1.266000","1.292000","0.824000","30.00","30.00","30.00","18.00","1.095000","-1.292000","2.000000","-2.000000"
"007-000006320","84","007","Department of Defense","CHEYENNE MOUNTAIN COMPLEX/TACTICAL WARNING - ATTACK ASSESSMENT","0.000000","0.000000","0.000000","0.000000","1.394000","0.597000","0.909000","0.886000","0.000000","0.000000","0.000000","0.000000","559.582000","94.872000","100.302000","101.877000","58.249000","13.490000","14.242000","13.793000","528.00","160.00","163.00","152.00","0.000000","0.008000","0.000000","0.000000"
"007-000001854","86","007","Department of Defense","Battle Control System-Fixed Increment 3","106.426000","1.570000","1.232000","0.000000","87.212000","13.667000","0.630000","0.689000","0.000000","0.000000","0.000000","0.000000","1.766000","17.635000","2.299000","27.292000","3.644000","0.612000","0.628000","0.648000","24.00","4.00","4.00","4.00","-0.054000","-0.254000","0.000000","-5.000000"
"007-000000599","899","007","Department of Defense","Integrated Personnel and Pay System-Army Increment 1","223.190000","6.664000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","9.051000","4.574000","0.000000","0.000000","0.000000","0.528000","10.161000","14.321000","0.000000","0.000000","2.084000","3.892000","65.00","32.00","32.00","31.00","-68.833000","-8.215000","-85.000000","-40.000000"
"007-000001202","902","007","Department of Defense","Warfighter Information Network - Tactical Increment 1","28.513000","0.000000","0.000000","0.000000","1458.380000","232.008000","211.731000","200.437000","0.000000","0.000000","0.000000","0.000000","74.613000","104.486000","136.831000","19.511000","1.815000","0.000000","1.291000","1.271000","14.00","0.00","11.00","10.00","-12.942000","22.914000","-4.000000","7.000000"
"007-000001208","903","007","Department of Defense","Warfighter Information Network-Tactical Increment 2","254.721000","1.064000","3.247000","3.800000","2176.662000","365.411000","386.417000","542.603000","1.392000","1.392000","1.392000","1.392000","7.713000","20.189000","30.205000","41.419000","0.000000","0.000000","0.000000","0.000000","15.00","15.00","15.00","15.00","-112.036000","-113.002000","-22.000000","-21.000000"
"007-000001242","904","007","Department of Defense","Warfighter Information Network-Tactical Increment 3","1125.213000","117.192000","111.890000","39.700000","0.000000","0.000000","0.000000","0.000000","7.977000","0.000000","1.265000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","60.00","0.00","9.00","0.00","-4.027000","-0.055000","-3.000000","0.000000"
"007-000001555","905","007","Department of Defense","Joint Battle Command-Platform","172.959000","7.131000","4.431000","0.001000","270.574000","65.379000","87.892000","133.339000","0.504000","0.000000","0.000000","2.725000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","4.00","0.00","0.00","18.00","-5.074000","-9.850000","-7.000000","-10.000000"
"007-000001017","906","007","Department of Defense","Base Information Transport Infrastructure Wired","0.000000","0.000000","0.000000","0.000000","298.201000","80.558000","128.236000","74.621000","0.038000","0.038000","0.039000","0.041000","0.000000","6.530000","4.821000","2.760000","0.000000","0.000000","0.000000","0.000000","0.00","0.00","0.00","0.00","0.000000","15.650000","0.000000","13.000000"
"007-000001104","910","007","Department of Defense","Base Information Infrastructure","0.000000","0.000000","0.000000","0.000000","191.714000","22.071000","39.947000","0.000000","0.038000","0.038000","0.039000","0.000000","103.362000","92.968000","83.732000","0.000000","0.000000","0.000000","0.000000","0.000000","0.00","0.00","0.00","0.00","0.000000","0.000000","0.000000","0.000000"
"007-000001152","911","007","Department of Defense","Voice Switching System","0.000000","0.000000","0.000000","0.000000","65.415000","1.138000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","4.862000","3.748000","11.211000","0.000000","0.038000","0.039000","0.041000","0.00","0.00","0.00","0.00","0.160000","0.000000","3.000000","0.000000"
"007-000001179","912","007","Department of Defense","Integrated Strategic Planning and Analysis Network Increment 2","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","5.952000","6.052000","5.153000","5.256000","0.303000","0.142000","0.146000","0.150000","2.00","1.00","1.00","1.00","-0.011000","-0.011000","0.000000","0.000000"
"007-000001184","913","007","Department of Defense","Mission Planning System Increment 4","1.161000","0.660000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","5.484000","5.944000","5.300000","0.000000","6.760000","6.988000","3.663000","4.108000","2.818000","3.309000","4.516000","0.945000","77.00","84.00","87.00","8.00","-100.100000","-107.096000","-86.000000","-89.000000"
