Unique Investment Identifier,Business Case Id,Agency Code,Agency Name,Investment Title,Planning Budgetary Resources PY1 and Prior,Planning Budgetary Resources PY,Planning Budgetary Resources CY,Planning Budgetary Resources BY,DME Budgetary Resources PY1 and Prior,DME Budgetary Resources PY,DME Budgetary Resources CY,DME Budgetary Resources BY,DME Government FTE Costs PY1 and Prior,DME Government FTE Costs PY,DME Government FTE Costs CY,DME Government FTE Costs BY,Omd Budgetary Resources PY1 and Prior,Omd Budgetary Resources PY,Omd Budgetary Resources CY,Omd Budgetary Resources BY,Omd Government FTE Costs PY1 and Prior,Omd Government FTE Costs PY,Omd Government FTE Costs CY,Omd Government FTE Costs BY,Government FTE Number PY1 and Prior,Government FTE Number PY,Government FTE Number CY,Government FTE Number BY,Prior Year Cost Change PY,Prior Year Cost Change CY,Prior Year Cost Percentage Change PY,Prior Year Cost Percentage Change CY
"023-000001226","613","023","General Services Administration","Human Capital Information Technology Services","14.036000","0.373000","0.614000","0.000000","1.788000","0.000000","0.160000","0.000000","1.099000","0.000000","0.000000","0.000000","34.093000","5.897000","6.387000","6.369000","10.793000","2.157000","2.136000","2.136000","81.00","17.00","16.00","16.00","0.000000","9.297000","0.000000","0.000000"
"023-000003040","615","023","General Services Administration","Identity Credential and Access Management (ICAM)","6.955000","0.000000","0.000000","0.000000","7.836850","0.000000","0.492000","0.492000","0.000000","0.000000","0.000000","0.000000","17.913116","5.467828","5.721128","5.721128","2.767254","0.963000","0.780000","0.780000","22.00","7.00","7.00","7.00","0.000000","-1.683024","0.000000","-19.400000"
"023-999990230","616","023","General Services Administration","Integrated Acquisition Environment (IAE)","29.343055","15.289290","12.688732","35.338665","1.622013","0.000000","0.000000","0.000000","5.774658","0.000000","0.000000","0.000000","328.624968","37.531102","38.494080","37.003157","21.776921","3.467609","3.633187","2.880178","121.00","24.00","24.00","18.00","0.000001","-6.168483","0.000000","-10.100000"
"023-000004050","617","023","General Services Administration","National Electronic Accounting and Reporting (NEAR) System","0.656000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","47.461600","7.618000","8.024000","8.446000","21.504000","4.569000","4.797000","5.037000","186.00","32.00","32.00","32.00","0.000000","0.000000","0.000000","0.000000"
"023-000001010","618","023","General Services Administration","Network Services Ordering &amp; Billing System (NSOBS)","3.060000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","1.111000","0.000000","0.000000","0.000000","59.522000","5.943000","5.842000","4.273000","14.360000","1.598000","1.568000","1.507000","47.00","10.00","11.00","10.00","1.116000","-0.131000","17.400000","-1.700000"
"023-000001221","619","023","General Services Administration","PAR (e-Payroll)","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","11.465000","2.128000","2.217000","2.311000","15.804000","2.085000","2.209000","2.339000","91.00","16.00","17.00","17.00","0.000000","0.000000","0.000000","0.000000"
"023-000001060","620","023","General Services Administration","Regional Business Application (RBA)","0.000000","0.000000","0.000000","0.000000","41.406000","4.445000","4.452000","4.150000","0.761000","0.248000","0.250000","0.101000","84.148000","9.266000","12.539000","6.653000","1.933000","0.165000","0.108000","0.304000","13.00","5.00","5.00","5.00","0.895000","3.225000","6.800000","22.800000"
"023-000004190","622","023","General Services Administration","IT Dashboard","0.119000","0.000000","0.000000","0.000000","8.011000","0.300000","0.300000","0.300000","0.000000","0.000000","0.000000","0.000000","3.985000","1.060000","1.060000","1.060000","0.000000","0.000000","0.000000","0.000000","1.00","1.00","1.00","1.00","0.000000","0.000000","0.000000","0.000000"
"023-000001290","623","023","General Services Administration","eLease","0.000000","0.000000","0.000000","0.000000","16.971000","1.328000","2.553000","4.452000","0.455000","0.034000","0.055000","0.039000","16.640000","2.867000","3.220000","1.205000","0.419000","0.112000","0.087000","0.080000","8.00","1.00","1.00","1.00","0.000000","0.000000","0.000000","0.000000"
"023-000004130","634","023","General Services Administration","Regulatory Information Service Center (ROCIS II)","2.996000","0.000000","0.000000","0.000000","9.012000","0.574000","0.847000","1.034000","2.075000","0.080000","0.080000","0.080000","4.447000","1.046000","1.126000","1.013000","0.765000","0.105000","0.110000","0.115000","28.00","2.00","2.00","2.00","0.000000","0.000000","0.000000","0.000000"
"023-000003319","893","023","General Services Administration","Enterprise Acquisition System (EAS)","5.034000","6.993000","5.093000","5.291000","0.000000","0.000000","0.000000","0.000000","0.175000","0.175000","0.175000","0.175000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","1.00","2.00","2.00","2.00","0.134000","1.715000","1.900000","48.300000"
"023-000004070","945","023","General Services Administration","USA.gov Citizen Services","4.375000","0.000000","0.000000","0.000000","5.491000","0.000000","0.000000","0.000000","0.300000","0.000000","0.000000","0.000000","78.878000","11.224000","11.241000","11.258000","59.849210","5.942210","5.942210","5.942210","385.00","43.00","43.00","43.00","0.000010","0.000010","0.000000","0.000000"
"023-000004210","1030","023","General Services Administration","Real Estate Across the US (REXUS)","0.000000","0.000000","5.284000","1.222000","0.000000","0.000000","0.000000","0.105000","0.000000","0.000000","0.000000","0.146000","0.000000","0.000000","2.764000","2.875000","0.000000","0.000000","0.133000","0.201000","0.00","0.00","1.00","2.00","0.000000","0.000000","0.000000","0.000000"
"023-000004200","1100","023","General Services Administration","Performance Dashboards","0.119000","0.000000","0.000000","0.000000","8.011000","0.300000","0.300000","2.350000","0.000000","0.000000","0.000000","0.450000","3.985000","1.100000","1.100000","1.400000","0.000000","0.000000","0.000000","0.000000","1.00","1.00","1.00","3.00","0.000000","0.000000","0.000000","0.000000"
"023-000003303","1101","023","General Services Administration","USAspending.gov","0.119000","0.000000","0.000000","0.000000","8.890000","1.037327","0.500000","0.400000","0.000000","0.000000","0.000000","0.000000","3.106000","1.967000","2.025320","1.051630","0.000000","0.250000","0.162500","0.167375","5.00","3.00","2.00","2.00","0.037327","0.357820","1.200000","15.400000"
"026-000002411","32","026","National Aeronautics and Space Administration","Integrated Collaborative Environment","0.000000","0.000000","0.000000","0.000000","32.738000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","53.636000","13.000000","11.740000","11.740000","0.300000","0.175000","0.160000","0.160000","12.00","1.25","1.00","1.00","-0.125000","-1.275000","-0.940000","-9.677000"
"026-000001501","37","026","National Aeronautics and Space Administration","NASA Earth Observing System Data Information System (EOSDIS)","0.000000","0.000000","0.000000","0.000000","1571.522000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","2064.580000","110.733000","122.734000","122.898000","54.787000","6.000000","7.637000","7.726000","388.90","43.60","53.50","51.30","2.607000","6.445000","2.284000","5.201000"
"026-000005010","38","026","National Aeronautics and Space Administration","JSC DA Flight Operations User Applications (UA)","0.000000","0.000000","0.000000","0.000000","11.704000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","50.214000","23.833000","19.902000","20.499000","1.169000","0.616000","0.639000","0.662000","8.00","4.00","4.00","4.00","-2.735000","-2.110000","-10.061000","-9.315000"
"026-000005020","39","026","National Aeronautics and Space Administration","JSC DA Mission Control Center Systems (MCCS)","0.000000","0.000000","0.000000","0.000000","17.850000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","127.832000","98.230000","80.536000","82.952000","7.163000","3.698000","3.834000","3.971000","49.00","24.00","24.00","24.00","8.401000","23.750000","8.982000","39.179000"
"026-000005030","40","026","National Aeronautics and Space Administration","JSC DA Space Station Training Facility (SSTF)","0.000000","0.000000","0.000000","0.000000","8.844000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","42.232000","24.737000","23.594000","24.302000","0.580000","0.616000","0.639000","0.662000","4.00","4.00","4.00","4.00","-5.241000","2.464000","-17.129000","11.318000"
"026-000001408","41","026","National Aeronautics and Space Administration","JSC Software Development/Integration Laboratory","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","2137.174000","114.106000","96.180000","74.647000","43.895000","7.735000","7.557000","7.426000","224.70","48.20","45.50","43.20","0.000000","0.000000","0.000000","0.000000"
"026-000001001","42","026","National Aeronautics and Space Administration","MSFC - ED - Payload Operations and Integration Center (POIC)","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","77.308000","16.489000","18.770000","18.615000","9.240000","1.620000","1.984000","1.590000","76.80","10.80","12.80","10.00","-0.440000","1.425000","-2.372000","7.372000"
"026-000001502","43","026","National Aeronautics and Space Administration","NASA Center for Climate Simulation (NCCS)","0.000000","0.000000","0.000000","0.000000","19.679000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","165.977000","19.228000","16.368000","14.688000","16.453000","1.973000","2.146000","2.218000","115.30","12.00","12.00","12.00","3.157000","0.000000","17.494000","0.000000"
"026-000001101","44","026","National Aeronautics and Space Administration","NASA Financial / Business Management Program","0.000000","0.000000","0.000000","0.000000","301.784000","6.605000","0.000000","7.313000","0.215000","0.000000","0.000000","0.000000","163.745000","46.892000","48.328000","43.569000","8.214000","8.410000","8.642000","8.874000","380.40","58.00","58.00","58.00","-3.681000","0.162000","-5.612000","0.285000"
"026-000001124","45","026","National Aeronautics and Space Administration","NASA High-End Computing Capability (HECC)","0.000000","0.000000","0.000000","0.000000","194.222000","0.000000","0.000000","0.000000","21.978000","0.000000","0.000000","0.000000","39.838000","39.388000","38.036000","39.157000","8.200000","3.591000","3.458000","3.557000","155.60","20.00","20.00","20.00","1.698000","-0.264000","4.113000","-0.632000"
"026-000000001","46","026","National Aeronautics and Space Administration","NASA IT Infrastructure","0.000000","0.000000","0.000000","0.000000","2519.668000","2.004000","0.240000","0.242000","0.000000","0.000000","0.000000","0.000000","11857.743000","400.422000","405.301000","415.518000","197.320000","62.732000","60.129000","61.796000","1850.02","458.21","440.81","438.07","-58.214000","-44.011000","-11.123000","-8.635000"
"026-000000002","869","026","National Aeronautics and Space Administration","Nebula(TM), Formerly NASA Cloud Services, Powered by Nebula(TM)","0.000000","0.000000","0.000000","0.000000","11.067000","0.945000","0.200000","0.000000","0.531000","0.000000","0.000000","0.000000","0.000000","3.044000","3.035000","3.408000","0.000000","0.500000","0.515000","0.530000","2.25","3.00","3.00","3.00","-6.724000","-13.240000","-59.966000","-77.928000"
"393-000000031","789","393","National Archives and Records Administration","Archives and Records Center Information System (ARCIS)","0.022000","0.000000","0.000000","0.000000","7.809000","1.887000","1.655000","0.000000","1.479000","0.319000","0.319000","0.000000","3.007000","1.091000","1.128000","1.377000","0.301000","0.142000","0.142000","0.461000","13.00","3.00","3.00","3.00","0.060000","0.991000","1.800000","44.000000"
"393-000000008","790","393","National Archives and Records Administration","IT Infrastructure","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","245.738000","28.972000","29.952000","29.192000","23.160000","3.678000","3.678000","3.678000","229.00","229.00","26.00","26.00","-0.891000","-0.224000","-2.700000","-0.700000"
"393-000000004","792","393","National Archives and Records Administration","Case Management and Reporting System (CMRS)","0.000000","0.000000","0.000000","0.000000","56.695000","0.000000","0.000000","0.000000","0.511000","0.000000","0.000000","0.000000","2.421000","2.511000","1.751000","1.040000","0.315000","0.145000","0.145000","0.145000","9.00","1.00","1.00","1.00","0.350000","0.738000","15.200000","63.700000"
"393-000000038","795","393","National Archives and Records Administration","Holdings Management System (HMS)","3.705000","0.000000","0.000000","0.000000","5.342000","1.620000","1.762000","1.429000","0.390000","0.102000","0.102000","0.102000","0.993000","0.648000","0.846000","0.753000","0.162000","0.042000","0.042000","0.042000","4.00","1.00","1.00","1.00","-0.122000","0.081000","-4.800000","3.000000"
"393-000000001","799","393","National Archives and Records Administration","Electronic Records Archives (ERA)","26.338000","0.000000","0.000000","0.000000","278.396000","53.745000","0.000000","0.000000","29.491000","4.147000","0.000000","0.000000","33.751000","31.632000","24.937000","24.097000","4.580000","2.436000","6.536000","6.536000","286.00","44.00","35.00","35.00","6.460000","-17.727000","7.600000","-36.000000"
"393-000000042","1102","393","National Archives and Records Administration","Description and Authority Services (DAS)","0.000000","2.408000","0.000000","0.000000","0.000000","0.341000","3.297000","0.479000","0.000000","0.502000","0.502000","0.502000","0.000000","0.000000","0.000000","0.996000","0.000000","0.000000","0.000000","0.111000","0.00","4.00","4.00","4.00","3.251000","3.799000","100.000000","100.000000"
"422-000000032","450","422","National Science Foundation","IT Infrastructure, Office Automation and Telecommunications","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","27.707000","29.430000","25.410000","25.410000","4.188000","4.188000","4.335000","4.486000","19.00","19.00","19.00","19.00","33.618000","29.745000","",""
"422-000001327","451","422","National Science Foundation","iTRAK","1.600000","0.000000","0.300000","0.000000","0.000000","1.600000","5.300000","11.700000","0.746000","1.119000","1.872000","1.886000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","4.00","6.00","11.00","11.00","2.719000","7.472000","",""
