Unique Investment Identifier,Business Case Id,Agency Code,Agency Name,Investment Title,Planning Budgetary Resources PY1 and Prior,Planning Budgetary Resources PY,Planning Budgetary Resources CY,Planning Budgetary Resources BY,DME Budgetary Resources PY1 and Prior,DME Budgetary Resources PY,DME Budgetary Resources CY,DME Budgetary Resources BY,DME Government FTE Costs PY1 and Prior,DME Government FTE Costs PY,DME Government FTE Costs CY,DME Government FTE Costs BY,Omd Budgetary Resources PY1 and Prior,Omd Budgetary Resources PY,Omd Budgetary Resources CY,Omd Budgetary Resources BY,Omd Government FTE Costs PY1 and Prior,Omd Government FTE Costs PY,Omd Government FTE Costs CY,Omd Government FTE Costs BY,Government FTE Number PY1 and Prior,Government FTE Number PY,Government FTE Number CY,Government FTE Number BY,Prior Year Cost Change PY,Prior Year Cost Change CY,Prior Year Cost Percentage Change PY,Prior Year Cost Percentage Change CY
"007-000000057","17","007","Department of Defense","MULTIFUNCTIONAL INFORMATION DISTRIBUTION SYSTEM","0.000000","3.466000","0.000000","0.000000","214.345000","84.213000","128.958000","127.385000","0.000000","0.000000","0.000000","0.000000","38.959000","17.620000","18.569000","19.911000","21.812000","3.666000","3.723000","3.818000","47.00","22.00","32.00","32.00","-45.719000","-8.772000","-30.000000","-5.000000"
"007-000000192","18","007","Department of Defense","Product Tailoring Warfighter Applications","89.395000","4.616000","3.506000","3.171000","57.571000","3.445000","3.688000","2.383000","0.000000","0.000000","0.000000","0.552000","36.947000","3.861000","6.166000","6.817000","0.000000","0.000000","0.000000","0.000000","0.00","0.00","0.00","6.00","-5.682000","-0.552000","-32.000000","-4.000000"
"007-000000314","19","007","Department of Defense","GENERAL FUND ENTERPRISE BUSINESS SYSTEM","381.849000","0.787000","0.817000","0.701000","189.862000","25.459000","4.216000","6.414000","0.000000","0.000000","0.000000","0.000000","191.209000","75.678000","57.273000","60.969000","4.499000","2.580000","2.590000","2.822000","38.00","20.00","20.00","20.00","15.110000","0.000000","17.000000","0.000000"
"007-000000342","20","007","Department of Defense","Joint Tactical Radio System (JTRS) - HANDHELD, MANPACK, AND SMALL FORM FIT RADIOS (HMS)","0.755000","0.000000","0.023000","5.609000","731.347000","584.392000","659.800000","369.392000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.001000","0.000000","0.000000","0.595000","0.600000","0.607000","0.00","4.00","4.00","4.00","3.913000","2.164000","1.000000","0.000000"
"007-000000483","22","007","Department of Defense","EXPEDITIONARY COMBAT SUPPORT SYSTEM","773.606000","41.991000","127.515000","0.000000","185.205000","7.571000","58.730000","0.000000","0.000000","0.076000","1.598000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.00","1.00","11.00","0.00","-238.392000","-0.010000","-83.000000","0.000000"
"007-000000510","25","007","Department of Defense","EXECUTIVE INFORMATION/DECISION SUPPORT","0.422000","0.000000","0.000000","0.000000","194.273000","4.592000","1.479000","5.284000","2.014000","0.129000","0.129000","0.130000","665.812000","38.113000","40.948000","42.209000","6.583000","0.903000","0.903000","0.912000","67.00","8.00","8.00","8.00","-4.183000","0.000000","-9.000000","0.000000"
"007-000000594","26","007","Department of Defense","DEFENSE INFORMATION SYSTEM FOR SECURITY","0.000000","19.741000","22.958000","8.469000","0.000000","0.000000","0.000000","0.000000","0.000000","1.859000","1.969000","0.000000","0.000000","0.000000","0.000000","15.296000","0.000000","0.000000","0.000000","1.980000","0.00","11.00","11.00","11.00","1.000000","0.000000","5.000000","0.000000"
"007-000000595","27","007","Department of Defense","DEFENSE INFORMATION SYSTEM NETWORK","0.000000","26.117000","26.164000","23.565000","0.000000","87.181000","146.314000","133.180000","0.000000","0.000000","0.000000","0.000000","0.000000","1721.164000","1901.978000","1896.613000","0.000000","92.203000","102.234000","108.624000","0.00","764.00","774.00","827.00","-105.365000","67.306000","-5.000000","3.000000"
"007-000000613","28","007","Department of Defense","Defense Medical Logistics Standard Support","0.000000","0.000000","0.000000","0.000000","325.654000","8.251000","7.269000","2.997000","5.169000","0.516000","0.516000","0.132000","366.348000","33.649000","36.993000","38.552000","10.095000","1.132000","1.261000","1.273000","118.00","13.00","14.00","11.00","-11.691000","1.413000","-21.000000","3.000000"
"007-000000880","30","007","Department of Defense","GLOBAL BROADCAST SERVICE","518.438000","5.631000","14.652000","0.000000","102.809000","74.547000","47.131000","28.206000","0.000000","0.000000","0.000000","0.000000","157.301000","22.057000","33.810000","28.825000","0.712000","0.089000","0.089000","0.092000","8.00","1.00","1.00","1.00","-12.891000","-3.484000","-11.000000","-4.000000"
"007-000000881","31","007","Department of Defense","GLOBAL COMMAND AND CONTROL SYSTEM- JOINT","198.888000","38.297000","36.575000","34.288000","45.233000","11.104000","4.702000","10.379000","0.000000","0.000000","0.000000","0.000000","448.016000","138.245000","173.277000","154.458000","105.920000","20.844000","21.169000","20.183000","840.00","153.00","153.00","152.00","-38.492000","-18.557000","-16.000000","-7.000000"
"007-000000884","33","007","Department of Defense","GLOBAL DECISION SUPPORT SYSTEM","0.000000","1.363000","2.631000","1.609000","165.184000","34.298000","33.309000","33.346000","0.000000","0.000000","0.000000","0.000000","209.956000","29.442000","35.397000","44.923000","15.029000","0.736000","0.670000","0.686000","26.00","8.00","7.00","7.00","4.630000","-2.723000","8.000000","-4.000000"
"007-000001046","34","007","Department of Defense","Air and Space Operations Center - Weapon System","459.700000","74.191000","50.674000","58.861000","314.910000","15.431000","33.907000","28.154000","23.868000","7.956000","7.956000","7.956000","788.070000","71.046000","136.137000","151.481000","0.000000","0.000000","0.000000","0.000000","156.00","52.00","52.00","52.00","-82.195000","-18.543000","-33.000000","-8.000000"
"007-000000882","48","007","Department of Defense","GLOBAL COMBAT SUPPORT SYSTEM-JOINT","104.984000","18.742000","19.670000","12.083000","15.825000","2.264000","3.002000","0.000000","0.000000","0.000000","0.000000","0.000000","63.251000","7.236000","8.366000","9.220000","30.784000","4.113000","5.727000","5.524000","240.00","40.00","40.00","40.00","-5.418000","0.000000","-14.000000","0.000000"
"007-000001826","49","007","Department of Defense","Integrated Strategic Planning and Analysis Network (ISPAN) Program","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","132.914000","58.577000","52.532000","62.609000","1.621000","0.233000","0.239000","0.245000","16.00","2.00","2.00","2.00","-20.385000","-21.786000","-26.000000","-29.000000"
"007-000001911","50","007","Department of Defense","Theater Battle Management Core System","0.000000","0.000000","0.000000","0.000000","60.447000","57.261000","31.338000","33.432000","26.163000","3.519000","3.519000","3.519000","14.059000","30.189000","30.043000","29.658000","0.918000","0.918000","0.608000","0.918000","177.00","29.00","29.00","29.00","34.706000","19.638000","61.000000","43.000000"
"007-000001913","51","007","Department of Defense","THEATER MEDICAL INFORMATION PROGRAM-Joint","0.000000","0.000000","0.000000","0.000000","305.713000","30.977000","39.803000","40.168000","3.434000","0.903000","0.903000","0.912000","273.224000","49.455000","52.378000","60.114000","6.464000","1.519000","1.519000","1.544000","77.00","19.00","19.00","19.00","11.070000","0.000000","15.000000","0.000000"
"007-000001794","52","007","Department of Defense","STANDARD PROCUREMENT SYSTEM","0.000000","0.000000","0.000000","3.619000","0.000000","0.000000","0.000000","6.650000","0.000000","0.000000","0.000000","0.000000","78.836000","33.804000","42.182000","36.113000","3.042000","2.688000","4.685000","4.196000","29.00","20.00","34.00","34.00","-1.663000","5.081000","-4.000000","12.000000"
"007-000002180","53","007","Department of Defense","INSTALLATION INFORMATION INFRASTRUCTURE MODERNIZATION PROGRAM","0.000000","0.000000","0.000000","0.000000","1519.036000","429.151000","82.727000","230.605000","0.000000","0.000000","0.000000","0.000000","3.520000","0.000000","0.000000","0.070000","8.748000","0.013000","0.112000","0.000000","88.00","1.00","1.00","0.00","-51.219000","0.000000","-11.000000","0.000000"
"007-000002213","54","007","Department of Defense","MANEUVER CONTROL SYSTEM, V6.4","228.598000","36.432000","67.330000","34.196000","821.239000","79.664000","52.899000","59.826000","16.137000","2.850000","0.995000","2.299000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","128.00","23.00","8.00","16.00","-3.065000","-6.400000","-3.000000","-5.000000"
"007-000002166","55","007","Department of Defense","Advanced Field Artillery Tactical Data System","322.655000","15.901000","22.344000","10.370000","780.314000","37.407000","37.490000","19.674000","16.010000","1.610000","1.617000","1.867000","11.632000","1.344000","3.535000","25.784000","0.936000","1.289000","1.293000","0.000000","130.00","48.00","48.00","13.00","-5.718000","-2.587000","-9.000000","-4.000000"
"007-000003146","56","007","Department of Defense","Consolidated Afloat Networks Enterprise Service","0.000000","0.000000","0.000000","0.000000","126.951000","174.240000","382.133000","380.828000","3.300000","4.362000","3.222000","3.315000","11.794000","10.202000","28.735000","24.530000","0.000000","0.000000","0.000000","0.000000","22.00","28.00","16.00","16.00","-23.000000","5.823000","-11.000000","1.000000"
"007-000003538","57","007","Department of Defense","Next Generation Enterprise Network","0.000000","0.000000","0.000000","0.000000","59.806000","190.846000","184.221000","171.371000","23.385000","10.843000","10.833000","11.093000","1925.928000","1322.710000","1571.572000","1502.894000","563.176000","71.287000","94.288000","94.321000","1084.00","736.00","923.00","923.00","-14.625000","-16.044000","-1.000000","-1.000000"
"007-000004035","58","007","Department of Defense","DEFENSE ENROLLMENT ELIGIBILITY REPORTING SYSTEM, REAL-TIME AUTOMATED PERSONNEL IDENTIFICATION SYSTEM, AND COMMON ACCESS CARD","0.391000","0.389000","1.417000","1.145000","7.648000","2.200000","3.376000","10.290000","0.000000","0.000000","0.000000","0.000000","133.224000","130.970000","136.772000","165.731000","20.598000","20.209000","20.285000","20.417000","159.00","159.00","159.00","159.00","11.081000","-0.249000","8.000000","0.000000"
"007-000005070","59","007","Department of Defense","GLOBAL COMBAT SUPPORT SYSTEM - ARMY","759.805000","115.962000","118.938000","41.225000","323.362000","92.289000","112.691000","83.936000","40.659000","7.310000","1.989000","0.000000","59.345000","29.390000","62.859000","116.501000","2.398000","0.136000","1.954000","4.100000","357.00","61.00","31.00","30.00","-52.463000","0.000000","-18.000000","0.000000"
"007-000006046","60","007","Department of Defense","GLOBAL COMMAND AND CONTROL SYSTEM - MARITIME (GCCS-M)","0.000000","0.000000","0.000000","0.000000","74.921000","24.712000","13.973000","5.578000","0.000000","0.000000","0.000000","0.000000","161.102000","26.755000","41.234000","47.743000","3.831000","1.994000","1.853000","1.891000","23.00","11.00","8.00","8.00","-0.403000","0.553000","-1.000000","1.000000"
"007-000005069","62","007","Department of Defense","Global Combat Support System - Air Force","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","717.087000","91.336000","84.332000","69.808000","0.000000","3.849000","0.912000","3.954000","0.00","39.00","6.00","39.00","-1.822000","4.028000","-2.000000","5.000000"
"007-000006189","63","007","Department of Defense","JOINT PRECISION APPROACH AND LANDING SYSTEM","0.000000","0.000000","0.000000","0.000000","328.632000","84.304000","126.969000","195.215000","77.920000","10.800000","10.400000","10.400000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","566.00","100.00","98.00","98.00","-65.062000","-57.975000","-41.000000","-30.000000"
"007-000006170","65","007","Department of Defense","Mission Planning Systems (MPS) Increment III","0.000000","0.000000","0.000000","0.000000","0.000000","7.321000","6.227000","6.875000","0.000000","0.000000","0.000000","0.000000","106.287000","25.777000","20.493000","16.597000","0.000000","0.000000","0.000000","1.989000","0.00","0.00","0.00","13.00","1.729000","-2.881000","6.000000","-10.000000"
"007-000006191","66","007","Department of Defense","AF NC3-MEECN Modernization","212.073000","32.951000","13.756000","14.017000","134.977000","51.456000","25.624000","54.467000","0.000000","0.000000","0.000000","0.995000","0.000000","8.792000","7.184000","12.111000","0.000000","3.412000","3.817000","4.791000","0.00","26.00","26.00","34.00","2.848000","4.943000","3.000000","11.000000"
"007-000006312","69","007","Department of Defense","DEFENSE TRAVEL SYSTEM","0.000000","0.000000","2.841000","0.259000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","2.396000","6.750000","6.279000","6.875000","0.000000","2.028000","2.148000","1.980000","0.00","12.00","12.00","11.00","0.094000","0.377000","1.000000","3.000000"
"007-000006491","73","007","Department of Defense","GLOBAL COMMAND AND CONTROL SYSTEM - ARMY","232.769000","19.065000","11.458000","10.623000","216.243000","18.788000","10.848000","17.590000","3.879000","3.738000","3.133000","3.741000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","27.00","31.00","26.00","28.00","-1.241000","0.000000","-3.000000","0.000000"
"007-000006368","74","007","Department of Defense","NAVSTAR GLOBAL POSITIONING SYSTEM (GPS)","0.000000","0.000000","0.000000","0.000000","28.246000","13.839000","7.880000","9.295000","0.000000","0.000000","0.000000","0.000000","1.679000","0.382000","0.681000","0.621000","1.110000","0.530000","0.428000","0.426000","4.00","4.00","3.00","3.00","1.070000","0.428000","8.000000","5.000000"
"007-000006388","75","007","Department of Defense","Tactical Data Link System","102.941000","45.104000","24.534000","30.056000","21.742000","10.388000","0.269000","0.248000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","2.197000","0.000000","0.000000","0.000000","0.918000","0.00","0.00","0.00","6.00","-4.149000","-1.633000","-7.000000","-6.000000"
"007-000006524","77","007","Department of Defense","Joint Tactical Radio System (JTRS) - Airborne and Maritime/Fixed Station (AMF)","0.000000","0.000000","0.000000","33.219000","1011.477000","315.371000","132.228000","3.302000","4.518000","2.004000","2.034000","0.000000","0.516000","0.357000","0.451000","0.000000","0.000000","0.000000","0.511000","0.471000","28.00","16.00","16.00","4.00","-79.212000","0.451000","-20.000000","0.000000"
"007-000006555","78","007","Department of Defense","DEPLOYABLE JOINT COMMAND AND CONTROL (DJC2)","0.000000","0.000000","0.000000","0.000000","205.882000","12.444000","13.251000","6.842000","0.000000","0.000000","0.000000","0.000000","90.943000","13.260000","15.648000","15.512000","1.261000","0.315000","1.304000","1.312000","8.00","2.00","2.00","2.00","-1.018000","1.718000","-4.000000","6.000000"
